benchmark,solver,iterations,makespan-optimum,makespan,robustness
n1.mm/n125_4.mm,GeneticAlgorithm,2500,20,21,9
n1.mm/n125_4.mm,SimulatedAnnealing,2500,20,20,12
n1.mm/n125_4.mm,HillClimbing,2500,20,24,14
n1.mm/n125_4.mm,RandomSolver,1000,20,29,12
n1.mm/n125_4.mm,TabuSearch,500,20,24,12
n1.mm/n125_4.mm,GeneticAlgorithm,500,20,21,10
n1.mm/n125_4.mm,SimulatedAnnealing,500,20,23,4
n1.mm/n125_4.mm,HillClimbing,500,20,24,13
n1.mm/n125_4.mm,RandomSolver,500,20,30,19
n1.mm/n125_4.mm,TabuSearch,5000,20,23,14
n1.mm/n125_4.mm,RandomSolver,2500,20,23,7
n1.mm/n125_4.mm,GeneticAlgorithm,5000,20,20,13
n1.mm/n125_4.mm,SimulatedAnnealing,5000,20,21,13
n1.mm/n125_4.mm,HillClimbing,5000,20,23,9
n1.mm/n125_4.mm,RandomSolver,5000,20,25,11
n1.mm/n125_4.mm,TabuSearch,2500,20,21,3
n1.mm/n125_4.mm,GeneticAlgorithm,2500,20,23,14
n1.mm/n125_4.mm,SimulatedAnnealing,2500,20,23,12
n1.mm/n125_4.mm,HillClimbing,2500,20,25,15
n1.mm/n125_4.mm,RandomSolver,2500,20,29,17
n1.mm/n125_4.mm,TabuSearch,5000,20,20,13
n1.mm/n125_4.mm,TabuSearch,1000,20,22,5
n1.mm/n125_4.mm,GeneticAlgorithm,1000,20,21,9
n1.mm/n125_4.mm,SimulatedAnnealing,1000,20,25,13
n1.mm/n125_4.mm,HillClimbing,1000,20,23,9
n1.mm/n125_4.mm,GeneticAlgorithm,5000,20,20,13
n1.mm/n125_4.mm,SimulatedAnnealing,5000,20,23,14
n1.mm/n125_4.mm,RandomSolver,1000,20,30,15
n1.mm/n125_4.mm,HillClimbing,5000,20,23,10
n1.mm/n125_4.mm,TabuSearch,500,20,25,16
n1.mm/n125_4.mm,RandomSolver,5000,20,27,9
n1.mm/n125_4.mm,HillClimbing,500,20,23,13
n1.mm/n125_4.mm,SimulatedAnnealing,500,20,23,11
n1.mm/n125_4.mm,GeneticAlgorithm,500,20,21,8
n1.mm/n125_4.mm,RandomSolver,500,20,30,12
n1.mm/n125_4.mm,TabuSearch,1000,20,20,13
n1.mm/n125_4.mm,TabuSearch,2500,20,20,13
n1.mm/n125_4.mm,GeneticAlgorithm,1000,20,21,8
n1.mm/n125_4.mm,SimulatedAnnealing,1000,20,22,7
n1.mm/n125_4.mm,HillClimbing,1000,20,22,7
n1.mm/n125_4.mm,GeneticAlgorithm,2500,20,21,9
n1.mm/n125_4.mm,SimulatedAnnealing,2500,20,23,12
n1.mm/n125_4.mm,RandomSolver,1000,20,28,16
n1.mm/n125_4.mm,TabuSearch,500,20,22,5
n1.mm/n125_4.mm,HillClimbing,2500,20,26,14
n1.mm/n125_4.mm,GeneticAlgorithm,500,20,22,2
n1.mm/n125_4.mm,SimulatedAnnealing,500,20,23,11
n1.mm/n125_4.mm,HillClimbing,500,20,25,13
n1.mm/n125_4.mm,RandomSolver,500,20,30,11
n1.mm/n125_4.mm,TabuSearch,5000,20,20,13
n1.mm/n125_4.mm,RandomSolver,2500,20,27,7
n1.mm/n125_4.mm,HillClimbing,5000,20,24,13
n1.mm/n125_4.mm,SimulatedAnnealing,5000,20,21,10
n1.mm/n125_4.mm,GeneticAlgorithm,5000,20,23,15
n1.mm/n125_4.mm,RandomSolver,5000,20,27,14
n1.mm/n125_5.mm,TabuSearch,2500,24,24,24
n1.mm/n125_5.mm,GeneticAlgorithm,2500,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,2500,24,25,28
n1.mm/n125_5.mm,HillClimbing,2500,24,25,22
n1.mm/n125_5.mm,RandomSolver,2500,24,26,11
n1.mm/n125_5.mm,TabuSearch,5000,24,24,26
n1.mm/n125_5.mm,GeneticAlgorithm,5000,24,24,25
n1.mm/n125_5.mm,SimulatedAnnealing,5000,24,24,26
n1.mm/n125_5.mm,HillClimbing,5000,24,25,21
n1.mm/n125_5.mm,TabuSearch,1000,24,25,23
n1.mm/n125_5.mm,GeneticAlgorithm,1000,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,1000,24,24,26
n1.mm/n125_5.mm,HillClimbing,1000,24,25,21
n1.mm/n125_5.mm,RandomSolver,5000,24,25,21
n1.mm/n125_5.mm,TabuSearch,500,24,27,23
n1.mm/n125_5.mm,GeneticAlgorithm,500,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,500,24,27,24
n1.mm/n125_5.mm,HillClimbing,500,24,25,28
n1.mm/n125_5.mm,RandomSolver,1000,24,27,18
n1.mm/n125_5.mm,RandomSolver,500,24,28,12
n1.mm/n125_5.mm,TabuSearch,2500,24,25,27
n1.mm/n125_5.mm,GeneticAlgorithm,2500,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,2500,24,24,26
n1.mm/n125_5.mm,HillClimbing,2500,24,25,26
n1.mm/n125_5.mm,RandomSolver,2500,24,26,14
n1.mm/n125_5.mm,TabuSearch,5000,24,24,26
n1.mm/n125_5.mm,GeneticAlgorithm,5000,24,24,23
n1.mm/n125_5.mm,SimulatedAnnealing,5000,24,24,26
n1.mm/n125_5.mm,HillClimbing,5000,24,24,17
n1.mm/n125_5.mm,RandomSolver,5000,24,25,19
n1.mm/n125_5.mm,TabuSearch,1000,24,25,29
n1.mm/n125_5.mm,GeneticAlgorithm,1000,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,1000,24,25,27
n1.mm/n125_5.mm,HillClimbing,1000,24,25,27
n1.mm/n125_5.mm,RandomSolver,1000,24,28,24
n1.mm/n125_5.mm,TabuSearch,500,24,24,26
n1.mm/n125_5.mm,GeneticAlgorithm,500,24,24,20
n1.mm/n125_5.mm,SimulatedAnnealing,500,24,26,26
n1.mm/n125_5.mm,HillClimbing,500,24,25,25
n1.mm/n125_5.mm,RandomSolver,500,24,25,14
n1.mm/n125_5.mm,TabuSearch,2500,24,25,28
n1.mm/n125_5.mm,GeneticAlgorithm,2500,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,2500,24,25,27
n1.mm/n125_5.mm,HillClimbing,2500,24,25,23
n1.mm/n125_5.mm,TabuSearch,500,24,24,26
n1.mm/n125_5.mm,HillClimbing,500,24,24,24
n1.mm/n125_5.mm,TabuSearch,1000,24,24,21
n1.mm/n125_5.mm,RandomSolver,500,24,27,18
n1.mm/n125_5.mm,SimulatedAnnealing,500,24,24,24
n1.mm/n125_5.mm,GeneticAlgorithm,500,24,24,21
n1.mm/n125_5.mm,TabuSearch,5000,24,24,26
n1.mm/n125_5.mm,SimulatedAnnealing,1000,24,24,26
n1.mm/n125_5.mm,HillClimbing,1000,24,24,26
n1.mm/n125_5.mm,GeneticAlgorithm,1000,24,24,24
n1.mm/n125_5.mm,HillClimbing,5000,24,31,22
n1.mm/n125_5.mm,RandomSolver,1000,24,27,17
n1.mm/n125_5.mm,RandomSolver,2500,24,26,16
n1.mm/n125_5.mm,SimulatedAnnealing,5000,24,24,26
n1.mm/n125_5.mm,GeneticAlgorithm,5000,24,24,25
n1.mm/n125_5.mm,RandomSolver,5000,24,26,20
n1.mm/n125_5.mm,TabuSearch,1000,24,24,26
n1.mm/n125_5.mm,TabuSearch,2500,24,24,25
n1.mm/n125_5.mm,GeneticAlgorithm,1000,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,1000,24,25,27
n1.mm/n125_5.mm,HillClimbing,1000,24,25,27
n1.mm/n125_5.mm,GeneticAlgorithm,2500,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,2500,24,25,28
n1.mm/n125_5.mm,RandomSolver,1000,24,26,14
n1.mm/n125_5.mm,TabuSearch,500,24,24,22
n1.mm/n125_5.mm,HillClimbing,2500,24,25,21
n1.mm/n125_5.mm,GeneticAlgorithm,500,24,24,21
n1.mm/n125_5.mm,SimulatedAnnealing,500,24,27,14
n1.mm/n125_5.mm,HillClimbing,500,24,25,27
n1.mm/n125_5.mm,RandomSolver,500,24,27,20
n1.mm/n125_5.mm,TabuSearch,5000,24,24,26
n1.mm/n125_5.mm,RandomSolver,2500,24,25,18
n1.mm/n125_5.mm,GeneticAlgorithm,5000,24,24,23
n1.mm/n125_5.mm,SimulatedAnnealing,5000,24,24,26
n1.mm/n125_5.mm,HillClimbing,5000,24,25,21
n1.mm/n125_5.mm,RandomSolver,5000,24,26,16
n1.mm/n125_5.mm,TabuSearch,2500,24,25,27
n1.mm/n125_5.mm,GeneticAlgorithm,2500,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,2500,24,24,26
n1.mm/n125_5.mm,HillClimbing,2500,24,24,19
n1.mm/n125_5.mm,RandomSolver,2500,24,26,17
n1.mm/n125_5.mm,TabuSearch,5000,24,24,26
n1.mm/n125_5.mm,GeneticAlgorithm,5000,24,24,25
n1.mm/n125_5.mm,SimulatedAnnealing,5000,24,24,26
n1.mm/n125_5.mm,HillClimbing,5000,24,25,24
n1.mm/n125_5.mm,RandomSolver,5000,24,27,26
n1.mm/n125_5.mm,TabuSearch,1000,24,25,28
n1.mm/n125_5.mm,GeneticAlgorithm,1000,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,1000,24,25,27
n1.mm/n125_5.mm,HillClimbing,1000,24,26,26
n1.mm/n125_5.mm,TabuSearch,500,24,25,23
n1.mm/n125_5.mm,RandomSolver,1000,24,26,16
n1.mm/n125_5.mm,HillClimbing,500,24,25,27
n1.mm/n125_5.mm,SimulatedAnnealing,500,24,25,20
n1.mm/n125_5.mm,GeneticAlgorithm,500,24,24,22
n1.mm/n125_5.mm,RandomSolver,500,24,25,12
n1.mm/n125_5.mm,TabuSearch,2500,24,24,26
n1.mm/n125_5.mm,GeneticAlgorithm,2500,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,2500,24,24,24
n1.mm/n125_5.mm,HillClimbing,2500,24,25,19
n1.mm/n125_5.mm,RandomSolver,2500,24,25,16
n1.mm/n125_5.mm,TabuSearch,5000,24,25,29
n1.mm/n125_5.mm,GeneticAlgorithm,5000,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,5000,24,24,26
n1.mm/n125_5.mm,HillClimbing,5000,24,25,24
n1.mm/n125_5.mm,RandomSolver,5000,24,26,20
n1.mm/n125_5.mm,TabuSearch,1000,24,24,26
n1.mm/n125_5.mm,GeneticAlgorithm,1000,24,24,22
n1.mm/n125_5.mm,SimulatedAnnealing,1000,24,25,27
n1.mm/n125_5.mm,HillClimbing,1000,24,27,22
n1.mm/n125_5.mm,RandomSolver,1000,24,27,18
n1.mm/n125_5.mm,TabuSearch,500,24,25,26
n1.mm/n125_5.mm,GeneticAlgorithm,500,24,24,20
n1.mm/n125_5.mm,SimulatedAnnealing,500,24,25,24
n1.mm/n125_5.mm,HillClimbing,500,24,25,20
n1.mm/n125_5.mm,RandomSolver,500,24,28,18
n1.mm/n125_7.mm,TabuSearch,1000,30,35,31
n1.mm/n125_7.mm,TabuSearch,2500,30,30,24
n1.mm/n125_7.mm,GeneticAlgorithm,1000,30,31,20
n1.mm/n125_7.mm,SimulatedAnnealing,1000,30,30,22
n1.mm/n125_7.mm,HillClimbing,1000,30,31,24
n1.mm/n125_7.mm,GeneticAlgorithm,2500,30,30,22
n1.mm/n125_7.mm,RandomSolver,1000,30,36,18
n1.mm/n125_7.mm,SimulatedAnnealing,2500,30,30,24
n1.mm/n125_7.mm,TabuSearch,500,30,35,31
n1.mm/n125_7.mm,HillClimbing,2500,30,35,28
n1.mm/n125_7.mm,GeneticAlgorithm,500,30,30,18
n1.mm/n125_7.mm,SimulatedAnnealing,500,30,37,24
n1.mm/n125_7.mm,HillClimbing,500,30,30,22
n1.mm/n125_7.mm,RandomSolver,500,30,35,15
n1.mm/n125_7.mm,TabuSearch,5000,30,30,26
n1.mm/n125_7.mm,RandomSolver,2500,30,36,21
n1.mm/n125_7.mm,HillClimbing,5000,30,30,24
n1.mm/n125_7.mm,SimulatedAnnealing,5000,30,30,24
n1.mm/n125_7.mm,GeneticAlgorithm,5000,30,30,22
n1.mm/n125_7.mm,RandomSolver,5000,30,32,16
n1.mm/n125_7.mm,TabuSearch,2500,30,30,24
n1.mm/n125_7.mm,GeneticAlgorithm,2500,30,30,25
n1.mm/n125_7.mm,SimulatedAnnealing,2500,30,30,22
n1.mm/n125_7.mm,HillClimbing,2500,30,30,22
n1.mm/n125_7.mm,RandomSolver,2500,30,31,18
n1.mm/n125_7.mm,TabuSearch,5000,30,30,25
n1.mm/n125_7.mm,GeneticAlgorithm,5000,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,5000,30,30,26
n1.mm/n125_7.mm,HillClimbing,5000,30,30,24
n1.mm/n125_7.mm,RandomSolver,5000,30,34,20
n1.mm/n125_7.mm,TabuSearch,1000,30,30,25
n1.mm/n125_7.mm,GeneticAlgorithm,1000,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,1000,30,30,21
n1.mm/n125_7.mm,HillClimbing,1000,30,37,32
n1.mm/n125_7.mm,RandomSolver,1000,30,39,22
n1.mm/n125_7.mm,TabuSearch,500,30,30,25
n1.mm/n125_7.mm,GeneticAlgorithm,500,30,31,16
n1.mm/n125_7.mm,SimulatedAnnealing,500,30,31,22
n1.mm/n125_7.mm,HillClimbing,500,30,31,25
n1.mm/n125_7.mm,RandomSolver,500,30,39,21
n1.mm/n125_7.mm,TabuSearch,1000,30,30,24
n1.mm/n125_7.mm,TabuSearch,2500,30,30,24
n1.mm/n125_7.mm,GeneticAlgorithm,1000,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,1000,30,30,24
n1.mm/n125_7.mm,HillClimbing,1000,30,35,28
n1.mm/n125_7.mm,GeneticAlgorithm,2500,30,30,22
n1.mm/n125_7.mm,RandomSolver,1000,30,33,19
n1.mm/n125_7.mm,TabuSearch,500,30,35,28
n1.mm/n125_7.mm,SimulatedAnnealing,2500,30,30,21
n1.mm/n125_7.mm,HillClimbing,2500,30,31,25
n1.mm/n125_7.mm,GeneticAlgorithm,500,30,31,23
n1.mm/n125_7.mm,SimulatedAnnealing,500,30,30,19
n1.mm/n125_7.mm,HillClimbing,500,30,30,25
n1.mm/n125_7.mm,RandomSolver,500,30,38,24
n1.mm/n125_7.mm,TabuSearch,5000,30,30,25
n1.mm/n125_7.mm,RandomSolver,2500,30,38,16
n1.mm/n125_7.mm,HillClimbing,5000,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,5000,30,30,24
n1.mm/n125_7.mm,GeneticAlgorithm,5000,30,30,22
n1.mm/n125_7.mm,RandomSolver,5000,30,34,19
n1.mm/n125_7.mm,TabuSearch,2500,30,30,22
n1.mm/n125_7.mm,GeneticAlgorithm,2500,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,2500,30,30,22
n1.mm/n125_7.mm,HillClimbing,2500,30,36,21
n1.mm/n125_7.mm,RandomSolver,2500,30,36,26
n1.mm/n125_7.mm,TabuSearch,5000,30,30,25
n1.mm/n125_7.mm,GeneticAlgorithm,5000,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,5000,30,30,25
n1.mm/n125_7.mm,HillClimbing,5000,30,30,22
n1.mm/n125_7.mm,RandomSolver,5000,30,32,14
n1.mm/n125_7.mm,TabuSearch,1000,30,35,28
n1.mm/n125_7.mm,GeneticAlgorithm,1000,30,31,20
n1.mm/n125_7.mm,SimulatedAnnealing,1000,30,30,24
n1.mm/n125_7.mm,HillClimbing,1000,30,35,24
n1.mm/n125_7.mm,RandomSolver,1000,30,33,16
n1.mm/n125_7.mm,TabuSearch,500,30,42,41
n1.mm/n125_7.mm,GeneticAlgorithm,500,30,31,20
n1.mm/n125_7.mm,SimulatedAnnealing,500,30,34,20
n1.mm/n125_7.mm,HillClimbing,500,30,31,20
n1.mm/n125_7.mm,RandomSolver,500,30,31,20
n1.mm/n125_7.mm,TabuSearch,2500,30,33,25
n1.mm/n125_7.mm,GeneticAlgorithm,2500,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,2500,30,30,24
n1.mm/n125_7.mm,HillClimbing,2500,30,30,25
n1.mm/n125_7.mm,RandomSolver,2500,30,36,12
n1.mm/n125_7.mm,TabuSearch,5000,30,30,26
n1.mm/n125_7.mm,GeneticAlgorithm,5000,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,5000,30,30,24
n1.mm/n125_7.mm,HillClimbing,5000,30,30,22
n1.mm/n125_7.mm,RandomSolver,5000,30,31,18
n1.mm/n125_7.mm,TabuSearch,1000,30,30,22
n1.mm/n125_7.mm,GeneticAlgorithm,1000,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,1000,30,35,26
n1.mm/n125_7.mm,HillClimbing,1000,30,31,24
n1.mm/n125_7.mm,RandomSolver,1000,30,36,17
n1.mm/n125_7.mm,TabuSearch,500,30,30,25
n1.mm/n125_7.mm,GeneticAlgorithm,500,30,31,21
n1.mm/n125_7.mm,SimulatedAnnealing,500,30,34,14
n1.mm/n125_7.mm,HillClimbing,500,30,34,23
n1.mm/n125_7.mm,RandomSolver,500,30,39,20
n1.mm/n125_7.mm,TabuSearch,2500,30,30,25
n1.mm/n125_7.mm,GeneticAlgorithm,2500,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,2500,30,30,24
n1.mm/n125_7.mm,HillClimbing,2500,30,31,22
n1.mm/n125_7.mm,RandomSolver,2500,30,34,19
n1.mm/n125_7.mm,TabuSearch,5000,30,30,21
n1.mm/n125_7.mm,GeneticAlgorithm,5000,30,30,22
n1.mm/n125_7.mm,SimulatedAnnealing,5000,30,30,24
n1.mm/n125_7.mm,HillClimbing,5000,30,36,22
n1.mm/n125_7.mm,RandomSolver,5000,30,36,21
n1.mm/n125_7.mm,TabuSearch,1000,30,42,36
n1.mm/n125_7.mm,GeneticAlgorithm,1000,30,30,17
n1.mm/n125_7.mm,SimulatedAnnealing,1000,30,30,16
n1.mm/n125_7.mm,HillClimbing,1000,30,30,22
n1.mm/n125_7.mm,RandomSolver,1000,30,38,17
n1.mm/n125_7.mm,TabuSearch,500,30,30,20
n1.mm/n125_7.mm,GeneticAlgorithm,500,30,31,18
n1.mm/n125_7.mm,SimulatedAnnealing,500,30,32,26
n1.mm/n125_7.mm,HillClimbing,500,30,30,23
n1.mm/n125_7.mm,RandomSolver,500,30,37,24
n1.mm/n125_8.mm,TabuSearch,2500,22,22,13
n1.mm/n125_8.mm,TabuSearch,1000,22,25,14
n1.mm/n125_8.mm,GeneticAlgorithm,2500,22,24,20
n1.mm/n125_8.mm,SimulatedAnnealing,2500,22,23,15
n1.mm/n125_8.mm,GeneticAlgorithm,1000,22,23,11
n1.mm/n125_8.mm,HillClimbing,2500,22,24,12
n1.mm/n125_8.mm,SimulatedAnnealing,1000,22,25,16
n1.mm/n125_8.mm,HillClimbing,1000,22,26,27
n1.mm/n125_8.mm,RandomSolver,1000,22,28,11
n1.mm/n125_8.mm,TabuSearch,500,22,24,18
n1.mm/n125_8.mm,GeneticAlgorithm,500,22,22,10
n1.mm/n125_8.mm,RandomSolver,2500,22,28,36
n1.mm/n125_8.mm,SimulatedAnnealing,500,22,26,12
n1.mm/n125_8.mm,HillClimbing,500,22,30,21
n1.mm/n125_8.mm,RandomSolver,500,22,30,15
n1.mm/n125_8.mm,TabuSearch,5000,22,22,13
n1.mm/n125_8.mm,HillClimbing,5000,22,28,24
n1.mm/n125_8.mm,GeneticAlgorithm,5000,22,23,12
n1.mm/n125_8.mm,SimulatedAnnealing,5000,22,24,18
n1.mm/n125_8.mm,RandomSolver,5000,22,27,16
n1.mm/n125_8.mm,TabuSearch,500,22,28,23
n1.mm/n125_8.mm,TabuSearch,1000,22,23,15
n1.mm/n125_8.mm,TabuSearch,2500,22,23,14
n1.mm/n125_8.mm,GeneticAlgorithm,1000,22,24,18
n1.mm/n125_8.mm,GeneticAlgorithm,500,22,24,18
n1.mm/n125_8.mm,SimulatedAnnealing,500,22,25,13
n1.mm/n125_8.mm,SimulatedAnnealing,1000,22,24,19
n1.mm/n125_8.mm,HillClimbing,500,22,23,15
n1.mm/n125_8.mm,HillClimbing,1000,22,25,20
n1.mm/n125_8.mm,RandomSolver,500,22,30,6
n1.mm/n125_8.mm,GeneticAlgorithm,2500,22,24,18
n1.mm/n125_8.mm,RandomSolver,1000,22,29,21
n1.mm/n125_8.mm,SimulatedAnnealing,2500,22,23,15
n1.mm/n125_8.mm,TabuSearch,5000,22,22,13
n1.mm/n125_8.mm,HillClimbing,2500,22,27,17
n1.mm/n125_8.mm,RandomSolver,2500,22,27,20
n1.mm/n125_8.mm,GeneticAlgorithm,5000,22,24,18
n1.mm/n125_8.mm,SimulatedAnnealing,5000,22,23,12
n1.mm/n125_8.mm,HillClimbing,5000,22,29,15
n1.mm/n125_8.mm,RandomSolver,5000,22,27,11
n1.mm/n125_8.mm,TabuSearch,2500,22,23,15
n1.mm/n125_8.mm,GeneticAlgorithm,2500,22,24,19
n1.mm/n125_8.mm,SimulatedAnnealing,2500,22,24,16
n1.mm/n125_8.mm,HillClimbing,2500,22,27,27
n1.mm/n125_8.mm,RandomSolver,2500,22,29,15
n1.mm/n125_8.mm,TabuSearch,5000,22,24,11
n1.mm/n125_8.mm,GeneticAlgorithm,5000,22,23,12
n1.mm/n125_8.mm,TabuSearch,1000,22,23,15
n1.mm/n125_8.mm,SimulatedAnnealing,5000,22,22,7
n1.mm/n125_8.mm,HillClimbing,5000,22,25,19
n1.mm/n125_8.mm,GeneticAlgorithm,1000,22,24,16
n1.mm/n125_8.mm,SimulatedAnnealing,1000,22,26,28
n1.mm/n125_8.mm,HillClimbing,1000,22,26,22
n1.mm/n125_8.mm,RandomSolver,1000,22,31,14
n1.mm/n125_8.mm,TabuSearch,500,22,23,11
n1.mm/n125_8.mm,GeneticAlgorithm,500,22,26,27
n1.mm/n125_8.mm,SimulatedAnnealing,500,22,26,19
n1.mm/n125_8.mm,HillClimbing,500,22,29,33
n1.mm/n125_8.mm,RandomSolver,500,22,29,21
n1.mm/n125_8.mm,RandomSolver,5000,22,26,12
n1.mm/n125_8.mm,TabuSearch,2500,22,23,15
n1.mm/n125_8.mm,GeneticAlgorithm,2500,22,22,13
n1.mm/n125_8.mm,SimulatedAnnealing,2500,22,26,20
n1.mm/n125_8.mm,HillClimbing,2500,22,26,27
n1.mm/n125_8.mm,RandomSolver,2500,22,27,5
n1.mm/n125_8.mm,TabuSearch,5000,22,23,15
n1.mm/n125_8.mm,GeneticAlgorithm,5000,22,22,13
n1.mm/n125_8.mm,SimulatedAnnealing,5000,22,22,13
n1.mm/n125_8.mm,HillClimbing,5000,22,22,13
n1.mm/n125_8.mm,TabuSearch,1000,22,26,17
n1.mm/n125_8.mm,GeneticAlgorithm,1000,22,24,19
n1.mm/n125_8.mm,SimulatedAnnealing,1000,22,25,17
n1.mm/n125_8.mm,HillClimbing,1000,22,30,24
n1.mm/n125_8.mm,RandomSolver,1000,22,30,11
n1.mm/n125_8.mm,TabuSearch,500,22,24,18
n1.mm/n125_8.mm,GeneticAlgorithm,500,22,25,8
n1.mm/n125_8.mm,SimulatedAnnealing,500,22,30,6
n1.mm/n125_8.mm,RandomSolver,5000,22,26,10
n1.mm/n125_8.mm,HillClimbing,500,22,26,16
n1.mm/n125_8.mm,RandomSolver,500,22,27,12
n1.mm/n125_8.mm,TabuSearch,2500,22,23,12
n1.mm/n125_8.mm,GeneticAlgorithm,2500,22,22,13
n1.mm/n125_8.mm,TabuSearch,1000,22,22,13
n1.mm/n125_8.mm,SimulatedAnnealing,2500,22,22,13
n1.mm/n125_8.mm,HillClimbing,2500,22,22,13
n1.mm/n125_8.mm,GeneticAlgorithm,1000,22,22,6
n1.mm/n125_8.mm,SimulatedAnnealing,1000,22,25,23
n1.mm/n125_8.mm,HillClimbing,1000,22,31,19
n1.mm/n125_8.mm,RandomSolver,1000,22,27,21
n1.mm/n125_8.mm,TabuSearch,500,22,27,21
n1.mm/n125_8.mm,TabuSearch,5000,22,23,15
n1.mm/n125_8.mm,RandomSolver,2500,22,27,21
n1.mm/n125_8.mm,HillClimbing,500,22,24,8
n1.mm/n125_8.mm,GeneticAlgorithm,500,22,23,13
n1.mm/n125_8.mm,SimulatedAnnealing,500,22,27,18
n1.mm/n125_8.mm,RandomSolver,500,22,30,6
n1.mm/n125_8.mm,HillClimbing,5000,22,25,18
n1.mm/n125_8.mm,SimulatedAnnealing,5000,22,22,13
n1.mm/n125_8.mm,GeneticAlgorithm,5000,22,22,13
n1.mm/n125_8.mm,RandomSolver,5000,22,28,13
n1.mm/n125_8.mm,TabuSearch,2500,22,22,13
n1.mm/n125_8.mm,GeneticAlgorithm,2500,22,24,18
n1.mm/n125_8.mm,SimulatedAnnealing,2500,22,22,13
n1.mm/n125_8.mm,HillClimbing,2500,22,22,13
n1.mm/n125_8.mm,TabuSearch,1000,22,22,13
n1.mm/n125_8.mm,RandomSolver,2500,22,28,13
n1.mm/n125_8.mm,GeneticAlgorithm,1000,22,23,14
n1.mm/n125_8.mm,SimulatedAnnealing,1000,22,23,12
n1.mm/n125_8.mm,HillClimbing,1000,22,23,15
n1.mm/n125_8.mm,TabuSearch,5000,22,23,15
n1.mm/n125_8.mm,RandomSolver,1000,22,28,15
n1.mm/n125_8.mm,TabuSearch,500,22,26,27
n1.mm/n125_8.mm,GeneticAlgorithm,500,22,24,20
n1.mm/n125_8.mm,SimulatedAnnealing,500,22,26,14
n1.mm/n125_8.mm,HillClimbing,500,22,22,13
n1.mm/n125_8.mm,RandomSolver,500,22,28,17
n1.mm/n125_8.mm,GeneticAlgorithm,5000,22,22,13
n1.mm/n125_8.mm,HillClimbing,5000,22,22,13
n1.mm/n125_8.mm,SimulatedAnnealing,5000,22,23,13
n1.mm/n125_8.mm,RandomSolver,5000,22,28,23
n1.mm/n125_9.mm,TabuSearch,1000,28,32,14
n1.mm/n125_9.mm,TabuSearch,2500,28,28,15
n1.mm/n125_9.mm,GeneticAlgorithm,1000,28,28,9
n1.mm/n125_9.mm,SimulatedAnnealing,1000,28,29,27
n1.mm/n125_9.mm,HillClimbing,1000,28,32,10
n1.mm/n125_9.mm,GeneticAlgorithm,2500,28,28,16
n1.mm/n125_9.mm,SimulatedAnnealing,2500,28,28,13
n1.mm/n125_9.mm,RandomSolver,1000,28,37,20
n1.mm/n125_9.mm,TabuSearch,500,28,29,22
n1.mm/n125_9.mm,HillClimbing,2500,28,32,25
n1.mm/n125_9.mm,GeneticAlgorithm,500,28,31,24
n1.mm/n125_9.mm,SimulatedAnnealing,500,28,32,21
n1.mm/n125_9.mm,HillClimbing,500,28,29,25
n1.mm/n125_9.mm,RandomSolver,500,28,34,7
n1.mm/n125_9.mm,TabuSearch,5000,28,28,15
n1.mm/n125_9.mm,RandomSolver,2500,28,33,12
n1.mm/n125_9.mm,HillClimbing,5000,28,29,25
n1.mm/n125_9.mm,SimulatedAnnealing,5000,28,28,14
n1.mm/n125_9.mm,GeneticAlgorithm,5000,28,28,14
n1.mm/n125_9.mm,RandomSolver,5000,28,29,4
n1.mm/n125_9.mm,TabuSearch,1000,28,29,25
n1.mm/n125_9.mm,TabuSearch,2500,28,28,16
n1.mm/n125_9.mm,GeneticAlgorithm,1000,28,28,13
n1.mm/n125_9.mm,SimulatedAnnealing,1000,28,28,13
n1.mm/n125_9.mm,HillClimbing,1000,28,29,29
n1.mm/n125_9.mm,GeneticAlgorithm,2500,28,28,14
n1.mm/n125_9.mm,SimulatedAnnealing,2500,28,28,16
n1.mm/n125_9.mm,HillClimbing,2500,28,30,15
n1.mm/n125_9.mm,RandomSolver,1000,28,32,18
n1.mm/n125_9.mm,TabuSearch,500,28,29,11
