benchmark,solver,iterations,makespan-optimum,makespan,robustness
m2.mm/m217_1.mm,GeneticAlgorithm,5000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,5000,41,41,21
m2.mm/m217_1.mm,HillClimbing,5000,41,41,21
m2.mm/m217_1.mm,TabuSearch,1000,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,1000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,1000,41,41,21
m2.mm/m217_1.mm,HillClimbing,1000,41,41,21
m2.mm/m217_1.mm,RandomSolver,1000,41,42,23
m2.mm/m217_1.mm,TabuSearch,500,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,500,41,41,21
m2.mm/m217_1.mm,RandomSolver,5000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,500,41,42,21
m2.mm/m217_1.mm,HillClimbing,500,41,41,20
m2.mm/m217_1.mm,RandomSolver,500,41,42,19
m2.mm/m217_1.mm,TabuSearch,2500,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,2500,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,2500,41,42,23
m2.mm/m217_1.mm,HillClimbing,2500,41,42,21
m2.mm/m217_1.mm,TabuSearch,1000,41,42,25
m2.mm/m217_1.mm,TabuSearch,5000,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,1000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,1000,41,41,21
m2.mm/m217_1.mm,HillClimbing,1000,41,43,18
m2.mm/m217_1.mm,TabuSearch,500,41,41,21
m2.mm/m217_1.mm,RandomSolver,1000,41,42,24
m2.mm/m217_1.mm,RandomSolver,2500,41,41,17
m2.mm/m217_1.mm,GeneticAlgorithm,500,41,41,17
m2.mm/m217_1.mm,SimulatedAnnealing,500,41,42,18
m2.mm/m217_1.mm,HillClimbing,500,41,41,21
m2.mm/m217_1.mm,HillClimbing,5000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,5000,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,5000,41,41,21
m2.mm/m217_1.mm,RandomSolver,500,41,42,24
m2.mm/m217_1.mm,RandomSolver,5000,41,41,21
m2.mm/m217_1.mm,TabuSearch,500,41,41,21
m2.mm/m217_1.mm,TabuSearch,1000,41,41,21
m2.mm/m217_1.mm,HillClimbing,1000,41,42,21
m2.mm/m217_1.mm,TabuSearch,2500,41,42,21
m2.mm/m217_1.mm,GeneticAlgorithm,500,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,500,41,41,21
m2.mm/m217_1.mm,HillClimbing,500,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,1000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,1000,41,41,21
m2.mm/m217_1.mm,RandomSolver,1000,41,42,14
m2.mm/m217_1.mm,RandomSolver,500,41,43,29
m2.mm/m217_1.mm,GeneticAlgorithm,2500,41,41,21
m2.mm/m217_1.mm,TabuSearch,5000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,2500,41,41,21
m2.mm/m217_1.mm,HillClimbing,5000,41,41,21
m2.mm/m217_1.mm,HillClimbing,2500,41,42,21
m2.mm/m217_1.mm,GeneticAlgorithm,5000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,5000,41,41,21
m2.mm/m217_1.mm,RandomSolver,2500,41,42,17
m2.mm/m217_1.mm,RandomSolver,5000,41,41,18
m2.mm/m217_1.mm,TabuSearch,2500,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,2500,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,2500,41,41,21
m2.mm/m217_1.mm,HillClimbing,2500,41,41,21
m2.mm/m217_1.mm,RandomSolver,2500,41,42,23
m2.mm/m217_1.mm,TabuSearch,1000,41,41,21
m2.mm/m217_1.mm,TabuSearch,5000,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,1000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,1000,41,41,21
m2.mm/m217_1.mm,HillClimbing,1000,41,41,21
m2.mm/m217_1.mm,TabuSearch,500,41,41,21
m2.mm/m217_1.mm,RandomSolver,1000,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,500,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,500,41,41,21
m2.mm/m217_1.mm,HillClimbing,500,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,5000,41,41,21
m2.mm/m217_1.mm,HillClimbing,5000,41,41,20
m2.mm/m217_1.mm,RandomSolver,500,41,41,17
m2.mm/m217_1.mm,SimulatedAnnealing,5000,41,41,21
m2.mm/m217_1.mm,RandomSolver,5000,41,41,21
m2.mm/m217_1.mm,TabuSearch,1000,41,41,21
m2.mm/m217_1.mm,TabuSearch,2500,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,1000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,1000,41,42,25
m2.mm/m217_1.mm,HillClimbing,1000,41,42,21
m2.mm/m217_1.mm,GeneticAlgorithm,2500,41,41,21
m2.mm/m217_1.mm,TabuSearch,5000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,2500,41,41,21
m2.mm/m217_1.mm,RandomSolver,1000,41,41,20
m2.mm/m217_1.mm,TabuSearch,500,41,42,21
m2.mm/m217_1.mm,HillClimbing,2500,41,41,21
m2.mm/m217_1.mm,GeneticAlgorithm,500,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,500,41,41,21
m2.mm/m217_1.mm,HillClimbing,500,41,41,21
m2.mm/m217_1.mm,RandomSolver,500,41,42,17
m2.mm/m217_1.mm,GeneticAlgorithm,5000,41,41,21
m2.mm/m217_1.mm,SimulatedAnnealing,5000,41,41,21
m2.mm/m217_1.mm,RandomSolver,2500,41,42,13
m2.mm/m217_1.mm,HillClimbing,5000,41,41,21
m2.mm/m217_1.mm,RandomSolver,5000,41,41,21
m2.mm/m217_10.mm,TabuSearch,1000,22,22,17
m2.mm/m217_10.mm,TabuSearch,2500,22,22,17
m2.mm/m217_10.mm,GeneticAlgorithm,1000,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,1000,22,22,17
m2.mm/m217_10.mm,HillClimbing,1000,22,25,18
m2.mm/m217_10.mm,GeneticAlgorithm,2500,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,2500,22,22,19
m2.mm/m217_10.mm,RandomSolver,1000,22,25,17
m2.mm/m217_10.mm,TabuSearch,500,22,22,17
m2.mm/m217_10.mm,HillClimbing,2500,22,22,17
m2.mm/m217_10.mm,GeneticAlgorithm,500,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,500,22,22,15
m2.mm/m217_10.mm,HillClimbing,500,22,22,17
m2.mm/m217_10.mm,RandomSolver,500,22,25,19
m2.mm/m217_10.mm,TabuSearch,5000,22,22,19
m2.mm/m217_10.mm,RandomSolver,2500,22,24,13
m2.mm/m217_10.mm,HillClimbing,5000,22,25,18
m2.mm/m217_10.mm,SimulatedAnnealing,5000,22,22,18
m2.mm/m217_10.mm,GeneticAlgorithm,5000,22,22,17
m2.mm/m217_10.mm,RandomSolver,5000,22,24,17
m2.mm/m217_10.mm,TabuSearch,2500,22,22,17
m2.mm/m217_10.mm,GeneticAlgorithm,2500,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,2500,22,22,17
m2.mm/m217_10.mm,HillClimbing,2500,22,25,18
m2.mm/m217_10.mm,RandomSolver,2500,22,24,6
m2.mm/m217_10.mm,TabuSearch,5000,22,22,18
m2.mm/m217_10.mm,GeneticAlgorithm,5000,22,22,18
m2.mm/m217_10.mm,SimulatedAnnealing,5000,22,22,19
m2.mm/m217_10.mm,HillClimbing,5000,22,22,17
m2.mm/m217_10.mm,RandomSolver,5000,22,22,11
m2.mm/m217_10.mm,TabuSearch,1000,22,22,18
m2.mm/m217_10.mm,GeneticAlgorithm,1000,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,1000,22,25,18
m2.mm/m217_10.mm,HillClimbing,1000,22,25,19
m2.mm/m217_10.mm,RandomSolver,1000,22,23,9
m2.mm/m217_10.mm,TabuSearch,500,22,22,18
m2.mm/m217_10.mm,GeneticAlgorithm,500,22,22,17
m2.mm/m217_10.mm,HillClimbing,500,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,500,22,22,17
m2.mm/m217_10.mm,RandomSolver,500,22,23,13
m2.mm/m217_10.mm,TabuSearch,2500,22,22,18
m2.mm/m217_10.mm,TabuSearch,1000,22,22,17
m2.mm/m217_10.mm,TabuSearch,5000,22,22,18
m2.mm/m217_10.mm,GeneticAlgorithm,1000,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,1000,22,22,13
m2.mm/m217_10.mm,GeneticAlgorithm,2500,22,22,17
m2.mm/m217_10.mm,HillClimbing,1000,22,25,18
m2.mm/m217_10.mm,SimulatedAnnealing,2500,22,22,18
m2.mm/m217_10.mm,HillClimbing,2500,22,25,18
m2.mm/m217_10.mm,RandomSolver,1000,22,25,10
m2.mm/m217_10.mm,TabuSearch,500,22,22,16
m2.mm/m217_10.mm,GeneticAlgorithm,5000,22,22,17
m2.mm/m217_10.mm,GeneticAlgorithm,500,22,22,14
m2.mm/m217_10.mm,SimulatedAnnealing,500,22,22,17
m2.mm/m217_10.mm,HillClimbing,500,22,25,18
m2.mm/m217_10.mm,RandomSolver,500,22,25,12
m2.mm/m217_10.mm,SimulatedAnnealing,5000,22,22,17
m2.mm/m217_10.mm,RandomSolver,2500,22,22,9
m2.mm/m217_10.mm,HillClimbing,5000,22,25,19
m2.mm/m217_10.mm,RandomSolver,5000,22,22,11
m2.mm/m217_10.mm,TabuSearch,1000,22,22,17
m2.mm/m217_10.mm,TabuSearch,2500,22,22,17
m2.mm/m217_10.mm,GeneticAlgorithm,1000,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,1000,22,22,17
m2.mm/m217_10.mm,HillClimbing,1000,22,22,17
m2.mm/m217_10.mm,GeneticAlgorithm,2500,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,2500,22,22,18
m2.mm/m217_10.mm,RandomSolver,1000,22,25,13
m2.mm/m217_10.mm,TabuSearch,500,22,22,17
m2.mm/m217_10.mm,HillClimbing,2500,22,22,12
m2.mm/m217_10.mm,GeneticAlgorithm,500,22,22,16
m2.mm/m217_10.mm,SimulatedAnnealing,500,22,22,17
m2.mm/m217_10.mm,HillClimbing,500,22,22,17
m2.mm/m217_10.mm,RandomSolver,500,22,23,13
m2.mm/m217_10.mm,TabuSearch,5000,22,22,17
m2.mm/m217_10.mm,RandomSolver,2500,22,25,18
m2.mm/m217_10.mm,GeneticAlgorithm,5000,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,5000,22,22,18
m2.mm/m217_10.mm,HillClimbing,5000,22,22,16
m2.mm/m217_10.mm,RandomSolver,5000,22,22,17
m2.mm/m217_10.mm,TabuSearch,2500,22,22,17
m2.mm/m217_10.mm,GeneticAlgorithm,2500,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,2500,22,22,17
m2.mm/m217_10.mm,HillClimbing,2500,22,25,19
m2.mm/m217_10.mm,RandomSolver,2500,22,22,15
m2.mm/m217_10.mm,TabuSearch,1000,22,22,15
m2.mm/m217_10.mm,TabuSearch,5000,22,22,19
m2.mm/m217_10.mm,GeneticAlgorithm,1000,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,1000,22,22,17
m2.mm/m217_10.mm,HillClimbing,1000,22,22,17
m2.mm/m217_10.mm,RandomSolver,1000,22,24,10
m2.mm/m217_10.mm,HillClimbing,5000,22,22,17
m2.mm/m217_10.mm,GeneticAlgorithm,5000,22,22,17
m2.mm/m217_10.mm,TabuSearch,500,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,5000,22,22,17
m2.mm/m217_10.mm,HillClimbing,500,22,25,19
m2.mm/m217_10.mm,GeneticAlgorithm,500,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,500,22,22,16
m2.mm/m217_10.mm,RandomSolver,500,22,26,12
m2.mm/m217_10.mm,RandomSolver,5000,22,23,10
m2.mm/m217_10.mm,TabuSearch,1000,22,22,17
m2.mm/m217_10.mm,TabuSearch,2500,22,22,17
m2.mm/m217_10.mm,GeneticAlgorithm,1000,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,1000,22,22,17
m2.mm/m217_10.mm,HillClimbing,1000,22,22,17
m2.mm/m217_10.mm,GeneticAlgorithm,2500,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,2500,22,22,17
m2.mm/m217_10.mm,RandomSolver,1000,22,25,25
m2.mm/m217_10.mm,TabuSearch,500,22,22,17
m2.mm/m217_10.mm,HillClimbing,2500,22,25,18
m2.mm/m217_10.mm,GeneticAlgorithm,500,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,500,22,22,16
m2.mm/m217_10.mm,HillClimbing,500,22,22,17
m2.mm/m217_10.mm,RandomSolver,500,22,25,10
m2.mm/m217_10.mm,TabuSearch,5000,22,22,17
m2.mm/m217_10.mm,RandomSolver,2500,22,25,21
m2.mm/m217_10.mm,GeneticAlgorithm,5000,22,22,17
m2.mm/m217_10.mm,SimulatedAnnealing,5000,22,22,17
m2.mm/m217_10.mm,HillClimbing,5000,22,22,17
m2.mm/m217_10.mm,RandomSolver,5000,22,22,11
m2.mm/m217_2.mm,TabuSearch,2500,29,29,22
m2.mm/m217_2.mm,GeneticAlgorithm,2500,29,29,21
m2.mm/m217_2.mm,SimulatedAnnealing,2500,29,29,22
m2.mm/m217_2.mm,HillClimbing,2500,29,33,13
m2.mm/m217_2.mm,RandomSolver,2500,29,32,19
m2.mm/m217_2.mm,TabuSearch,1000,29,29,21
m2.mm/m217_2.mm,TabuSearch,5000,29,29,23
m2.mm/m217_2.mm,GeneticAlgorithm,1000,29,30,12
m2.mm/m217_2.mm,SimulatedAnnealing,1000,29,32,23
m2.mm/m217_2.mm,HillClimbing,1000,29,33,13
m2.mm/m217_2.mm,TabuSearch,500,29,32,21
m2.mm/m217_2.mm,RandomSolver,1000,29,34,13
m2.mm/m217_2.mm,GeneticAlgorithm,500,29,32,19
m2.mm/m217_2.mm,SimulatedAnnealing,500,29,32,16
m2.mm/m217_2.mm,HillClimbing,500,29,30,14
m2.mm/m217_2.mm,RandomSolver,500,29,34,24
m2.mm/m217_2.mm,HillClimbing,5000,29,30,14
m2.mm/m217_2.mm,GeneticAlgorithm,5000,29,30,14
m2.mm/m217_2.mm,SimulatedAnnealing,5000,29,29,21
m2.mm/m217_2.mm,RandomSolver,5000,29,33,16
m2.mm/m217_2.mm,TabuSearch,500,29,32,23
m2.mm/m217_2.mm,TabuSearch,1000,29,29,21
m2.mm/m217_2.mm,TabuSearch,2500,29,29,22
m2.mm/m217_2.mm,HillClimbing,2500,29,30,14
m2.mm/m217_2.mm,TabuSearch,5000,29,29,25
m2.mm/m217_2.mm,GeneticAlgorithm,500,29,30,12
m2.mm/m217_2.mm,SimulatedAnnealing,500,29,30,13
m2.mm/m217_2.mm,HillClimbing,500,29,30,14
m2.mm/m217_2.mm,GeneticAlgorithm,1000,29,31,27
m2.mm/m217_2.mm,SimulatedAnnealing,1000,29,31,16
m2.mm/m217_2.mm,HillClimbing,1000,29,29,21
m2.mm/m217_2.mm,RandomSolver,500,29,32,16
m2.mm/m217_2.mm,GeneticAlgorithm,2500,29,29,21
m2.mm/m217_2.mm,SimulatedAnnealing,2500,29,29,21
m2.mm/m217_2.mm,RandomSolver,1000,29,34,21
m2.mm/m217_2.mm,RandomSolver,2500,29,31,18
m2.mm/m217_2.mm,GeneticAlgorithm,5000,29,29,22
m2.mm/m217_2.mm,SimulatedAnnealing,5000,29,29,21
m2.mm/m217_2.mm,HillClimbing,5000,29,30,14
m2.mm/m217_2.mm,RandomSolver,5000,29,32,18
m2.mm/m217_2.mm,TabuSearch,2500,29,29,21
m2.mm/m217_2.mm,GeneticAlgorithm,2500,29,30,14
m2.mm/m217_2.mm,SimulatedAnnealing,2500,29,29,22
m2.mm/m217_2.mm,TabuSearch,1000,29,29,23
m2.mm/m217_2.mm,TabuSearch,500,29,29,22
m2.mm/m217_2.mm,HillClimbing,2500,29,30,7
m2.mm/m217_2.mm,HillClimbing,1000,29,30,14
m2.mm/m217_2.mm,GeneticAlgorithm,500,29,31,13
m2.mm/m217_2.mm,SimulatedAnnealing,500,29,33,19
m2.mm/m217_2.mm,HillClimbing,500,29,32,21
m2.mm/m217_2.mm,GeneticAlgorithm,1000,29,31,29
m2.mm/m217_2.mm,SimulatedAnnealing,1000,29,29,17
m2.mm/m217_2.mm,RandomSolver,500,29,32,18
m2.mm/m217_2.mm,RandomSolver,1000,29,34,16
m2.mm/m217_2.mm,TabuSearch,5000,29,29,22
m2.mm/m217_2.mm,HillClimbing,5000,29,30,14
m2.mm/m217_2.mm,SimulatedAnnealing,5000,29,29,22
m2.mm/m217_2.mm,RandomSolver,2500,29,32,6
m2.mm/m217_2.mm,GeneticAlgorithm,5000,29,29,22
m2.mm/m217_2.mm,RandomSolver,5000,29,32,23
m2.mm/m217_2.mm,TabuSearch,2500,29,29,21
m2.mm/m217_2.mm,GeneticAlgorithm,2500,29,29,22
m2.mm/m217_2.mm,SimulatedAnnealing,2500,29,31,14
m2.mm/m217_2.mm,HillClimbing,2500,29,30,13
m2.mm/m217_2.mm,RandomSolver,2500,29,32,20
m2.mm/m217_2.mm,TabuSearch,5000,29,29,23
m2.mm/m217_2.mm,GeneticAlgorithm,5000,29,29,21
m2.mm/m217_2.mm,SimulatedAnnealing,5000,29,29,22
m2.mm/m217_2.mm,HillClimbing,5000,29,29,21
m2.mm/m217_2.mm,TabuSearch,1000,29,29,22
m2.mm/m217_2.mm,GeneticAlgorithm,1000,29,29,21
m2.mm/m217_2.mm,SimulatedAnnealing,1000,29,30,14
m2.mm/m217_2.mm,HillClimbing,1000,29,30,14
m2.mm/m217_2.mm,RandomSolver,1000,29,32,18
m2.mm/m217_2.mm,TabuSearch,500,29,30,13
m2.mm/m217_2.mm,GeneticAlgorithm,500,29,29,16
m2.mm/m217_2.mm,HillClimbing,500,29,30,14
m2.mm/m217_2.mm,SimulatedAnnealing,500,29,30,13
m2.mm/m217_2.mm,RandomSolver,500,29,34,13
m2.mm/m217_2.mm,RandomSolver,5000,29,33,26
m2.mm/m217_2.mm,TabuSearch,2500,29,29,25
m2.mm/m217_2.mm,GeneticAlgorithm,2500,29,30,14
m2.mm/m217_2.mm,SimulatedAnnealing,2500,29,29,16
m2.mm/m217_2.mm,HillClimbing,2500,29,33,13
m2.mm/m217_2.mm,TabuSearch,1000,29,29,21
m2.mm/m217_2.mm,TabuSearch,500,29,31,14
m2.mm/m217_2.mm,HillClimbing,5000,29,30,14
m2.mm/m217_2.mm,TabuSearch,5000,29,29,21
m2.mm/m217_2.mm,GeneticAlgorithm,1000,29,29,20
m2.mm/m217_2.mm,GeneticAlgorithm,500,29,30,12
m2.mm/m217_2.mm,SimulatedAnnealing,1000,29,31,18
m2.mm/m217_2.mm,SimulatedAnnealing,500,29,32,13
m2.mm/m217_2.mm,HillClimbing,500,29,33,23
m2.mm/m217_2.mm,HillClimbing,1000,29,29,21
m2.mm/m217_2.mm,RandomSolver,2500,29,31,18
m2.mm/m217_2.mm,RandomSolver,500,29,33,4
m2.mm/m217_2.mm,SimulatedAnnealing,5000,29,30,13
m2.mm/m217_2.mm,RandomSolver,1000,29,33,18
m2.mm/m217_2.mm,GeneticAlgorithm,5000,29,29,22
m2.mm/m217_2.mm,RandomSolver,5000,29,32,16
m2.mm/m217_2.mm,TabuSearch,2500,29,29,25
m2.mm/m217_2.mm,GeneticAlgorithm,2500,29,29,23
m2.mm/m217_2.mm,SimulatedAnnealing,2500,29,29,22
m2.mm/m217_2.mm,HillClimbing,2500,29,31,18
m2.mm/m217_2.mm,RandomSolver,2500,29,32,10
m2.mm/m217_2.mm,TabuSearch,5000,29,29,25
m2.mm/m217_2.mm,TabuSearch,1000,29,29,21
m2.mm/m217_2.mm,GeneticAlgorithm,5000,29,29,23
m2.mm/m217_2.mm,GeneticAlgorithm,1000,29,29,21
m2.mm/m217_2.mm,SimulatedAnnealing,1000,29,30,14
m2.mm/m217_2.mm,SimulatedAnnealing,5000,29,29,22
m2.mm/m217_2.mm,HillClimbing,1000,29,30,14
m2.mm/m217_2.mm,HillClimbing,5000,29,29,22
m2.mm/m217_2.mm,RandomSolver,1000,29,33,15
m2.mm/m217_2.mm,TabuSearch,500,29,31,18
m2.mm/m217_2.mm,GeneticAlgorithm,500,29,32,21
m2.mm/m217_2.mm,SimulatedAnnealing,500,29,32,24
m2.mm/m217_2.mm,HillClimbing,500,29,30,14
m2.mm/m217_2.mm,RandomSolver,500,29,33,16
m2.mm/m217_2.mm,RandomSolver,5000,29,32,20
m2.mm/m217_3.mm,TabuSearch,2500,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,2500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,2500,33,33,21
m2.mm/m217_3.mm,HillClimbing,2500,33,33,21
m2.mm/m217_3.mm,TabuSearch,1000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,1000,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,1000,33,33,21
m2.mm/m217_3.mm,RandomSolver,2500,33,33,15
m2.mm/m217_3.mm,HillClimbing,1000,33,33,21
m2.mm/m217_3.mm,TabuSearch,5000,33,33,21
m2.mm/m217_3.mm,RandomSolver,1000,33,36,8
m2.mm/m217_3.mm,TabuSearch,500,33,33,21
m2.mm/m217_3.mm,HillClimbing,5000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,500,33,33,21
m2.mm/m217_3.mm,HillClimbing,500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,5000,33,33,21
m2.mm/m217_3.mm,RandomSolver,500,33,36,9
m2.mm/m217_3.mm,GeneticAlgorithm,5000,33,33,21
m2.mm/m217_3.mm,RandomSolver,5000,33,33,17
m2.mm/m217_3.mm,TabuSearch,2500,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,2500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,2500,33,33,21
m2.mm/m217_3.mm,HillClimbing,2500,33,33,21
m2.mm/m217_3.mm,RandomSolver,2500,33,34,23
m2.mm/m217_3.mm,TabuSearch,5000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,5000,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,5000,33,33,21
m2.mm/m217_3.mm,HillClimbing,5000,33,33,21
m2.mm/m217_3.mm,TabuSearch,1000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,1000,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,1000,33,33,21
m2.mm/m217_3.mm,HillClimbing,1000,33,33,21
m2.mm/m217_3.mm,RandomSolver,1000,33,34,19
m2.mm/m217_3.mm,TabuSearch,500,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,500,33,33,19
m2.mm/m217_3.mm,SimulatedAnnealing,500,33,33,21
m2.mm/m217_3.mm,HillClimbing,500,33,33,21
m2.mm/m217_3.mm,RandomSolver,500,33,36,19
m2.mm/m217_3.mm,RandomSolver,5000,33,36,22
m2.mm/m217_3.mm,TabuSearch,2500,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,2500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,2500,33,33,21
m2.mm/m217_3.mm,HillClimbing,2500,33,33,21
m2.mm/m217_3.mm,RandomSolver,2500,33,34,21
m2.mm/m217_3.mm,TabuSearch,5000,33,33,21
m2.mm/m217_3.mm,TabuSearch,1000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,1000,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,1000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,5000,33,33,21
m2.mm/m217_3.mm,HillClimbing,1000,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,5000,33,33,21
m2.mm/m217_3.mm,RandomSolver,1000,33,36,17
m2.mm/m217_3.mm,TabuSearch,500,33,33,21
m2.mm/m217_3.mm,HillClimbing,5000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,500,33,33,21
m2.mm/m217_3.mm,HillClimbing,500,33,33,21
m2.mm/m217_3.mm,RandomSolver,500,33,38,20
m2.mm/m217_3.mm,RandomSolver,5000,33,33,8
m2.mm/m217_3.mm,TabuSearch,1000,33,33,21
m2.mm/m217_3.mm,TabuSearch,2500,33,33,21
m2.mm/m217_3.mm,TabuSearch,5000,33,33,21
m2.mm/m217_3.mm,HillClimbing,5000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,1000,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,1000,33,33,21
m2.mm/m217_3.mm,HillClimbing,1000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,2500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,2500,33,33,21
m2.mm/m217_3.mm,RandomSolver,1000,33,36,15
m2.mm/m217_3.mm,TabuSearch,500,33,33,21
m2.mm/m217_3.mm,HillClimbing,2500,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,500,33,33,20
m2.mm/m217_3.mm,HillClimbing,500,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,5000,33,33,21
m2.mm/m217_3.mm,RandomSolver,500,33,36,19
m2.mm/m217_3.mm,SimulatedAnnealing,5000,33,33,21
m2.mm/m217_3.mm,RandomSolver,2500,33,36,19
m2.mm/m217_3.mm,RandomSolver,5000,33,33,17
m2.mm/m217_3.mm,TabuSearch,2500,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,2500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,2500,33,33,21
m2.mm/m217_3.mm,HillClimbing,2500,33,33,21
m2.mm/m217_3.mm,TabuSearch,1000,33,33,21
m2.mm/m217_3.mm,TabuSearch,5000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,1000,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,1000,33,33,21
m2.mm/m217_3.mm,HillClimbing,1000,33,33,19
m2.mm/m217_3.mm,RandomSolver,2500,33,33,20
m2.mm/m217_3.mm,RandomSolver,1000,33,36,10
m2.mm/m217_3.mm,TabuSearch,500,33,33,21
m2.mm/m217_3.mm,HillClimbing,5000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,500,33,33,21
m2.mm/m217_3.mm,HillClimbing,500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,5000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,5000,33,33,21
m2.mm/m217_3.mm,RandomSolver,500,33,33,19
m2.mm/m217_3.mm,RandomSolver,5000,33,33,18
m2.mm/m217_3.mm,TabuSearch,2500,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,2500,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,2500,33,33,21
m2.mm/m217_3.mm,HillClimbing,2500,33,33,21
m2.mm/m217_3.mm,RandomSolver,2500,33,33,15
m2.mm/m217_3.mm,TabuSearch,5000,33,33,21
m2.mm/m217_3.mm,GeneticAlgorithm,5000,33,33,21
m2.mm/m217_3.mm,SimulatedAnnealing,5000,33,33,21
m2.mm/m217_3.mm,HillClimbing,5000,33,33,21
m2.mm/m217_3.mm,RandomSolver,5000,33,33,10
m2.mm/m217_3.mm,TabuSearch,1000,33,33,21
